request_id,sample_id,domain,phase,delta,candidate_count,baseline,n_forecasts,selection_coverage,candidate_precision,routed_mass_coverage,complete_route_coverage,candidate_amplification,candidate_set_fraction
61,mt_bench-51413464,conversation,decode,1,16,global_static,368,0.8620923913043478,0.21552309782608695,0.8812123174252717,0.5869565217391305,4.0,0.5
61,mt_bench-51413464,conversation,decode,2,16,global_static,352,0.8693181818181818,0.21732954545454544,0.8868935324928977,0.6051136363636364,4.0,0.5
61,mt_bench-51413464,conversation,decode,3,16,global_static,336,0.8690476190476191,0.21726190476190477,0.8870050339471727,0.6101190476190477,4.0,0.5
62,wikitext2-00046,general,decode,1,16,global_static,368,0.9266304347826086,0.23165760869565216,0.936767578125,0.7554347826086957,4.0,0.5
62,wikitext2-00046,general,decode,2,16,global_static,352,0.9311079545454546,0.23277698863636365,0.9403062300248579,0.7727272727272727,4.0,0.5
62,wikitext2-00046,general,decode,3,16,global_static,336,0.9322916666666666,0.23307291666666666,0.9406985328311012,0.7797619047619048,4.0,0.5
63,gsm8k-00043,math,decode,1,16,global_static,368,0.8654891304347826,0.21637228260869565,0.87738037109375,0.6603260869565217,4.0,0.5
63,gsm8k-00043,math,decode,2,16,global_static,352,0.8686079545454546,0.21715198863636365,0.8790283203125,0.6704545454545454,4.0,0.5
63,gsm8k-00043,math,decode,3,16,global_static,336,0.8683035714285714,0.21707589285714285,0.8795994349888393,0.6755952380952381,4.0,0.5
0,wikitext2-00044,general,decode,1,4,domain_static,368,0.5278532608695652,0.5278532608695652,0.5493177331012228,0.08423913043478261,1.0,0.125
0,wikitext2-00044,general,decode,2,4,domain_static,352,0.5362215909090909,0.5362215909090909,0.5583981600674716,0.08806818181818182,1.0,0.125
0,wikitext2-00044,general,decode,3,4,domain_static,336,0.5379464285714286,0.5379464285714286,0.5575663248697916,0.09226190476190477,1.0,0.125
1,wikitext2-00032,general,decode,1,4,domain_static,368,0.5244565217391305,0.5244565217391305,0.545913032863451,0.08695652173913043,1.0,0.125
1,wikitext2-00032,general,decode,2,4,domain_static,352,0.5340909090909091,0.5340909090909091,0.5556931929154829,0.09090909090909091,1.0,0.125
1,wikitext2-00032,general,decode,3,4,domain_static,336,0.5364583333333334,0.5364583333333334,0.5553952171688988,0.09523809523809523,1.0,0.125
2,gsm8k-00041,math,decode,1,4,domain_static,368,0.39266304347826086,0.39266304347826086,0.4218723462975543,0.035326086956521736,1.0,0.125
2,gsm8k-00041,math,decode,2,4,domain_static,352,0.39701704545454547,0.39701704545454547,0.4262182062322443,0.036931818181818184,1.0,0.125
2,gsm8k-00041,math,decode,3,4,domain_static,336,0.39955357142857145,0.39955357142857145,0.42790440150669645,0.03869047619047619,1.0,0.125
3,mt_bench-35264271,conversation,decode,1,4,domain_static,368,0.39470108695652173,0.39470108695652173,0.4165291164232337,0.021739130434782608,1.0,0.125
3,mt_bench-35264271,conversation,decode,2,4,domain_static,352,0.40269886363636365,0.40269886363636365,0.4244592840021307,0.022727272727272728,1.0,0.125
3,mt_bench-35264271,conversation,decode,3,4,domain_static,336,0.40029761904761907,0.40029761904761907,0.41944085984002977,0.023809523809523808,1.0,0.125
4,wikitext2-00037,general,decode,1,4,domain_static,368,0.5346467391304348,0.5346467391304348,0.5555406653362772,0.10054347826086957,1.0,0.125
4,wikitext2-00037,general,decode,2,4,domain_static,352,0.5440340909090909,0.5440340909090909,0.5651536421342329,0.10511363636363637,1.0,0.125
4,wikitext2-00037,general,decode,3,4,domain_static,336,0.546875,0.546875,0.5651157924107143,0.11011904761904762,1.0,0.125
5,humaneval-HumanEval_38,code,decode,1,4,domain_static,368,0.4327445652173913,0.4327445652173913,0.461281154466712,0.04076086956521739,1.0,0.125
5,humaneval-HumanEval_38,code,decode,2,4,domain_static,352,0.4382102272727273,0.4382102272727273,0.4664029208096591,0.04261363636363636,1.0,0.125
5,humaneval-HumanEval_38,code,decode,3,4,domain_static,336,0.43973214285714285,0.43973214285714285,0.4664800734747024,0.044642857142857144,1.0,0.125
6,gsm8k-00040,math,decode,1,4,domain_static,368,0.41983695652173914,0.41983695652173914,0.4434535814368207,0.029891304347826088,1.0,0.125
6,gsm8k-00040,math,decode,2,4,domain_static,352,0.4225852272727273,0.4225852272727273,0.4467898282137784,0.03125,1.0,0.125
6,gsm8k-00040,math,decode,3,4,domain_static,336,0.42038690476190477,0.42038690476190477,0.4429742722284226,0.03273809523809524,1.0,0.125
7,wikitext2-00043,general,decode,1,4,domain_static,368,0.5230978260869565,0.5230978260869565,0.5441469938858695,0.08423913043478261,1.0,0.125
7,wikitext2-00043,general,decode,2,4,domain_static,352,0.5319602272727273,0.5319602272727273,0.553192138671875,0.08806818181818182,1.0,0.125
7,wikitext2-00043,general,decode,3,4,domain_static,336,0.5364583333333334,0.5364583333333334,0.5545785086495536,0.09226190476190477,1.0,0.125
8,mt_bench-30350920,conversation,decode,1,4,domain_static,368,0.44429347826086957,0.44429347826086957,0.46446559740149457,0.03260869565217391,1.0,0.125
8,mt_bench-30350920,conversation,decode,2,4,domain_static,352,0.453125,0.453125,0.4719640558416193,0.03409090909090909,1.0,0.125
8,mt_bench-30350920,conversation,decode,3,4,domain_static,336,0.4523809523809524,0.4523809523809524,0.46773565383184523,0.03571428571428571,1.0,0.125
9,gsm8k-00047,math,decode,1,4,domain_static,368,0.41779891304347827,0.41779891304347827,0.449066162109375,0.029891304347826088,1.0,0.125
9,gsm8k-00047,math,decode,2,4,domain_static,352,0.4225852272727273,0.4225852272727273,0.4532983953302557,0.03125,1.0,0.125
9,gsm8k-00047,math,decode,3,4,domain_static,336,0.421875,0.421875,0.45065743582589285,0.03273809523809524,1.0,0.125
10,mt_bench-50530142,conversation,decode,1,4,domain_static,368,0.36209239130434784,0.36209239130434784,0.38161302649456524,0.035326086956521736,1.0,0.125
10,mt_bench-50530142,conversation,decode,2,4,domain_static,352,0.36860795454545453,0.36860795454545453,0.3886233243075284,0.036931818181818184,1.0,0.125
10,mt_bench-50530142,conversation,decode,3,4,domain_static,336,0.36904761904761907,0.36904761904761907,0.3854399181547619,0.03869047619047619,1.0,0.125
11,humaneval-HumanEval_56,code,decode,1,4,domain_static,368,0.44429347826086957,0.44429347826086957,0.47666068699048914,0.04076086956521739,1.0,0.125
11,humaneval-HumanEval_56,code,decode,2,4,domain_static,352,0.4502840909090909,0.4502840909090909,0.48223460804332385,0.04261363636363636,1.0,0.125
11,humaneval-HumanEval_56,code,decode,3,4,domain_static,336,0.45163690476190477,0.45163690476190477,0.48217918759300593,0.044642857142857144,1.0,0.125
12,mt_bench-32663300,conversation,decode,1,4,domain_static,368,0.40964673913043476,0.40964673913043476,0.4195224927819293,0.02717391304347826,1.0,0.125
12,mt_bench-32663300,conversation,decode,2,4,domain_static,352,0.4169034090909091,0.4169034090909091,0.4262265292080966,0.028409090909090908,1.0,0.125
12,mt_bench-32663300,conversation,decode,3,4,domain_static,336,0.41517857142857145,0.41517857142857145,0.42246210007440477,0.02976190476190476,1.0,0.125
13,gsm8k-00042,math,decode,1,4,domain_static,368,0.39877717391304346,0.39877717391304346,0.42854508109714673,0.021739130434782608,1.0,0.125
13,gsm8k-00042,math,decode,2,4,domain_static,352,0.4055397727272727,0.4055397727272727,0.4343927556818182,0.022727272727272728,1.0,0.125
13,gsm8k-00042,math,decode,3,4,domain_static,336,0.40476190476190477,0.40476190476190477,0.4312409900483631,0.023809523809523808,1.0,0.125
14,wikitext2-00040,general,decode,1,4,domain_static,368,0.5319293478260869,0.5319293478260869,0.5524650242017664,0.07336956521739131,1.0,0.125
14,wikitext2-00040,general,decode,2,4,domain_static,352,0.5397727272727273,0.5397727272727273,0.5611475164240057,0.07670454545454546,1.0,0.125
14,wikitext2-00040,general,decode,3,4,domain_static,336,0.5409226190476191,0.5409226190476191,0.5599597749255952,0.08035714285714286,1.0,0.125
15,gsm8k-00036,math,decode,1,4,domain_static,368,0.42459239130434784,0.42459239130434784,0.45263671875,0.02717391304347826,1.0,0.125
15,gsm8k-00036,math,decode,2,4,domain_static,352,0.4289772727272727,0.4289772727272727,0.4561614990234375,0.028409090909090908,1.0,0.125
15,gsm8k-00036,math,decode,3,4,domain_static,336,0.4255952380952381,0.4255952380952381,0.45071847098214285,0.02976190476190476,1.0,0.125
16,humaneval-HumanEval_4,code,decode,1,4,domain_static,368,0.4422554347826087,0.4422554347826087,0.4745284370754076,0.043478260869565216,1.0,0.125
16,humaneval-HumanEval_4,code,decode,2,4,domain_static,352,0.4481534090909091,0.4481534090909091,0.47960316051136365,0.045454545454545456,1.0,0.125
16,humaneval-HumanEval_4,code,decode,3,4,domain_static,336,0.45089285714285715,0.45089285714285715,0.480682373046875,0.047619047619047616,1.0,0.125
17,wikitext2-00045,general,decode,1,4,domain_static,368,0.5292119565217391,0.5292119565217391,0.5504999575407609,0.08967391304347826,1.0,0.125
17,wikitext2-00045,general,decode,2,4,domain_static,352,0.5376420454545454,0.5376420454545454,0.5597450949928977,0.09375,1.0,0.125
17,wikitext2-00045,general,decode,3,4,domain_static,336,0.5401785714285714,0.5401785714285714,0.5594220842633929,0.09821428571428571,1.0,0.125
18,wikitext2-00036,general,decode,1,4,domain_static,368,0.5292119565217391,0.5292119565217391,0.5520125679347826,0.08967391304347826,1.0,0.125
18,wikitext2-00036,general,decode,2,4,domain_static,352,0.5376420454545454,0.5376420454545454,0.5608673095703125,0.09375,1.0,0.125
18,wikitext2-00036,general,decode,3,4,domain_static,336,0.5401785714285714,0.5401785714285714,0.5606631324404762,0.09821428571428571,1.0,0.125
19,gsm8k-00038,math,decode,1,4,domain_static,368,0.40285326086956524,0.40285326086956524,0.4309360670006793,0.03804347826086957,1.0,0.125
19,gsm8k-00038,math,decode,2,4,domain_static,352,0.40625,0.40625,0.4339474764737216,0.03977272727272727,1.0,0.125
19,gsm8k-00038,math,decode,3,4,domain_static,336,0.40773809523809523,0.40773809523809523,0.4338655017671131,0.041666666666666664,1.0,0.125
20,gsm8k-00032,math,decode,1,4,domain_static,368,0.38247282608695654,0.38247282608695654,0.40648485266644024,0.035326086956521736,1.0,0.125
20,gsm8k-00032,math,decode,2,4,domain_static,352,0.3877840909090909,0.3877840909090909,0.41186662153764203,0.036931818181818184,1.0,0.125
20,gsm8k-00032,math,decode,3,4,domain_static,336,0.38839285714285715,0.38839285714285715,0.41256132579985116,0.03869047619047619,1.0,0.125
21,gsm8k-00044,math,decode,1,4,domain_static,368,0.42866847826086957,0.42866847826086957,0.4531966499660326,0.03260869565217391,1.0,0.125
21,gsm8k-00044,math,decode,2,4,domain_static,352,0.4325284090909091,0.4325284090909091,0.4568731134588068,0.03409090909090909,1.0,0.125
21,gsm8k-00044,math,decode,3,4,domain_static,336,0.4322916666666667,0.4322916666666667,0.4549168178013393,0.03571428571428571,1.0,0.125
22,humaneval-HumanEval_14,code,decode,1,4,domain_static,368,0.5027173913043478,0.5027173913043478,0.5420094365658967,0.04619565217391304,1.0,0.125
22,humaneval-HumanEval_14,code,decode,2,4,domain_static,352,0.5134943181818182,0.5134943181818182,0.5528758655894886,0.048295454545454544,1.0,0.125
22,humaneval-HumanEval_14,code,decode,3,4,domain_static,336,0.5141369047619048,0.5141369047619048,0.5488702683221727,0.050595238095238096,1.0,0.125
23,mt_bench-9170963,conversation,decode,1,4,domain_static,368,0.4110054347826087,0.4110054347826087,0.43485425866168476,0.019021739130434784,1.0,0.125
23,mt_bench-9170963,conversation,decode,2,4,domain_static,352,0.4161931818181818,0.4161931818181818,0.4409568093039773,0.019886363636363636,1.0,0.125
23,mt_bench-9170963,conversation,decode,3,4,domain_static,336,0.40922619047619047,0.40922619047619047,0.4325038364955357,0.020833333333333332,1.0,0.125
24,humaneval-HumanEval_138,code,decode,1,4,domain_static,368,0.36141304347826086,0.36141304347826086,0.3853905719259511,0.021739130434782608,1.0,0.125
24,humaneval-HumanEval_138,code,decode,2,4,domain_static,352,0.36292613636363635,0.36292613636363635,0.38695179332386365,0.022727272727272728,1.0,0.125
24,humaneval-HumanEval_138,code,decode,3,4,domain_static,336,0.36607142857142855,0.36607142857142855,0.38886079334077384,0.023809523809523808,1.0,0.125
25,wikitext2-00047,general,decode,1,4,domain_static,368,0.5346467391304348,0.5346467391304348,0.5542204483695652,0.08967391304347826,1.0,0.125
25,wikitext2-00047,general,decode,2,4,domain_static,352,0.5426136363636364,0.5426136363636364,0.5628620494495739,0.09375,1.0,0.125
25,wikitext2-00047,general,decode,3,4,domain_static,336,0.5453869047619048,0.5453869047619048,0.5624258858816964,0.09821428571428571,1.0,0.125
26,humaneval-HumanEval_70,code,decode,1,4,domain_static,368,0.48029891304347827,0.48029891304347827,0.5131318465523098,0.04891304347826087,1.0,0.125
26,humaneval-HumanEval_70,code,decode,2,4,domain_static,352,0.4893465909090909,0.4893465909090909,0.5220558860085227,0.05113636363636364,1.0,0.125
26,humaneval-HumanEval_70,code,decode,3,4,domain_static,336,0.49255952380952384,0.49255952380952384,0.5225989932105655,0.05357142857142857,1.0,0.125
27,wikitext2-00035,general,decode,1,4,domain_static,368,0.532608695652174,0.532608695652174,0.5528471573539402,0.08967391304347826,1.0,0.125
27,wikitext2-00035,general,decode,2,4,domain_static,352,0.5404829545454546,0.5404829545454546,0.5616385719992898,0.09375,1.0,0.125
27,wikitext2-00035,general,decode,3,4,domain_static,336,0.5431547619047619,0.5431547619047619,0.5614769345238095,0.09821428571428571,1.0,0.125
28,humaneval-HumanEval_40,code,decode,1,4,domain_static,368,0.38722826086956524,0.38722826086956524,0.4099704908288043,0.024456521739130436,1.0,0.125
28,humaneval-HumanEval_40,code,decode,2,4,domain_static,352,0.39204545454545453,0.39204545454545453,0.41414018110795453,0.02556818181818182,1.0,0.125
28,humaneval-HumanEval_40,code,decode,3,4,domain_static,336,0.3958333333333333,0.3958333333333333,0.4169645763578869,0.026785714285714284,1.0,0.125
29,wikitext2-00039,general,decode,1,4,domain_static,368,0.5332880434782609,0.5332880434782609,0.5549860415251359,0.08695652173913043,1.0,0.125
29,wikitext2-00039,general,decode,2,4,domain_static,352,0.5419034090909091,0.5419034090909091,0.5643948641690341,0.09090909090909091,1.0,0.125
29,wikitext2-00039,general,decode,3,4,domain_static,336,0.5446428571428571,0.5446428571428571,0.5642031715029762,0.09523809523809523,1.0,0.125
30,wikitext2-00041,general,decode,1,4,domain_static,368,0.53125,0.53125,0.5515043839164402,0.08152173913043478,1.0,0.125
30,wikitext2-00041,general,decode,2,4,domain_static,352,0.5383522727272727,0.5383522727272727,0.5600114302201704,0.08522727272727272,1.0,0.125
30,wikitext2-00041,general,decode,3,4,domain_static,336,0.5401785714285714,0.5401785714285714,0.5590733119419643,0.08928571428571429,1.0,0.125
31,gsm8k-00045,math,decode,1,4,domain_static,368,0.3763586956521739,0.3763586956521739,0.40377940302309784,0.029891304347826088,1.0,0.125
31,gsm8k-00045,math,decode,2,4,domain_static,352,0.3821022727272727,0.3821022727272727,0.4094030206853693,0.03125,1.0,0.125
31,gsm8k-00045,math,decode,3,4,domain_static,336,0.3854166666666667,0.3854166666666667,0.41212681361607145,0.03273809523809524,1.0,0.125
32,wikitext2-00042,general,decode,1,4,domain_static,368,0.5353260869565217,0.5353260869565217,0.5556415060292119,0.08695652173913043,1.0,0.125
32,wikitext2-00042,general,decode,2,4,domain_static,352,0.5433238636363636,0.5433238636363636,0.5646015514026989,0.09090909090909091,1.0,0.125
32,wikitext2-00042,general,decode,3,4,domain_static,336,0.5446428571428571,0.5446428571428571,0.5629940941220238,0.09523809523809523,1.0,0.125
33,gsm8k-00035,math,decode,1,4,domain_static,368,0.33967391304347827,0.33967391304347827,0.3640587848165761,0.019021739130434784,1.0,0.125
33,gsm8k-00035,math,decode,2,4,domain_static,352,0.34517045454545453,0.34517045454545453,0.36930985884232953,0.019886363636363636,1.0,0.125
33,gsm8k-00035,math,decode,3,4,domain_static,336,0.34672619047619047,0.34672619047619047,0.37047758556547616,0.020833333333333332,1.0,0.125
34,humaneval-HumanEval_115,code,decode,1,4,domain_static,368,0.43070652173913043,0.43070652173913043,0.45941560164741846,0.04076086956521739,1.0,0.125
34,humaneval-HumanEval_115,code,decode,2,4,domain_static,352,0.4367897727272727,0.4367897727272727,0.4656274968927557,0.04261363636363636,1.0,0.125
34,humaneval-HumanEval_115,code,decode,3,4,domain_static,336,0.43973214285714285,0.43973214285714285,0.4676615397135417,0.044642857142857144,1.0,0.125
35,humaneval-HumanEval_45,code,decode,1,4,domain_static,368,0.499320652173913,0.499320652173913,0.5348338251528533,0.04076086956521739,1.0,0.125
35,humaneval-HumanEval_45,code,decode,2,4,domain_static,352,0.5099431818181818,0.5099431818181818,0.5454018332741477,0.04261363636363636,1.0,0.125
35,humaneval-HumanEval_45,code,decode,3,4,domain_static,336,0.5119047619047619,0.5119047619047619,0.5427493140811012,0.044642857142857144,1.0,0.125
36,wikitext2-00038,general,decode,1,4,domain_static,368,0.5360054347826086,0.5360054347826086,0.5551518979279891,0.08967391304347826,1.0,0.125
36,wikitext2-00038,general,decode,2,4,domain_static,352,0.5433238636363636,0.5433238636363636,0.5634599165482954,0.09375,1.0,0.125
36,wikitext2-00038,general,decode,3,4,domain_static,336,0.546875,0.546875,0.5635826474144345,0.09821428571428571,1.0,0.125
37,gsm8k-00046,math,decode,1,4,domain_static,368,0.406929347826087,0.406929347826087,0.43529079271399457,0.029891304347826088,1.0,0.125
37,gsm8k-00046,math,decode,2,4,domain_static,352,0.4112215909090909,0.4112215909090909,0.4389315518465909,0.03125,1.0,0.125
37,gsm8k-00046,math,decode,3,4,domain_static,336,0.41369047619047616,0.41369047619047616,0.44020153227306547,0.03273809523809524,1.0,0.125
38,mt_bench-48344673,conversation,decode,1,4,domain_static,368,0.39334239130434784,0.39334239130434784,0.410941745923913,0.03260869565217391,1.0,0.125
38,mt_bench-48344673,conversation,decode,2,4,domain_static,352,0.3955965909090909,0.3955965909090909,0.4130457097833807,0.03409090909090909,1.0,0.125
38,mt_bench-48344673,conversation,decode,3,4,domain_static,336,0.39806547619047616,0.39806547619047616,0.4140421549479167,0.03571428571428571,1.0,0.125
39,mt_bench-23836768,conversation,decode,1,4,domain_static,368,0.3851902173913043,0.3851902173913043,0.40199611497961957,0.02717391304347826,1.0,0.125
39,mt_bench-23836768,conversation,decode,2,4,domain_static,352,0.39204545454545453,0.39204545454545453,0.4097955877130682,0.028409090909090908,1.0,0.125
39,mt_bench-23836768,conversation,decode,3,4,domain_static,336,0.3898809523809524,0.3898809523809524,0.405792236328125,0.02976190476190476,1.0,0.125
40,mt_bench-40319087,conversation,decode,1,4,domain_static,368,0.4110054347826087,0.4110054347826087,0.43394138502038043,0.04076086956521739,1.0,0.125
40,mt_bench-40319087,conversation,decode,2,4,domain_static,352,0.4161931818181818,0.4161931818181818,0.4386208274147727,0.04261363636363636,1.0,0.125
40,mt_bench-40319087,conversation,decode,3,4,domain_static,336,0.41220238095238093,0.41220238095238093,0.43308076404389884,0.044642857142857144,1.0,0.125
41,mt_bench-46306085,conversation,decode,1,4,domain_static,368,0.44429347826086957,0.44429347826086957,0.46567966627038043,0.043478260869565216,1.0,0.125
41,mt_bench-46306085,conversation,decode,2,4,domain_static,352,0.4538352272727273,0.4538352272727273,0.4750282981178977,0.045454545454545456,1.0,0.125
41,mt_bench-46306085,conversation,decode,3,4,domain_static,336,0.45163690476190477,0.45163690476190477,0.4687529064360119,0.047619047619047616,1.0,0.125
42,mt_bench-68335013,conversation,decode,1,4,domain_static,368,0.39877717391304346,0.39877717391304346,0.41310451341711957,0.04076086956521739,1.0,0.125
42,mt_bench-68335013,conversation,decode,2,4,domain_static,352,0.4055397727272727,0.4055397727272727,0.4191200949928977,0.04261363636363636,1.0,0.125
42,mt_bench-68335013,conversation,decode,3,4,domain_static,336,0.40476190476190477,0.40476190476190477,0.41717529296875,0.044642857142857144,1.0,0.125
43,humaneval-HumanEval_61,code,decode,1,4,domain_static,368,0.44633152173913043,0.44633152173913043,0.47734666907269024,0.043478260869565216,1.0,0.125
43,humaneval-HumanEval_61,code,decode,2,4,domain_static,352,0.453125,0.453125,0.48353437943892047,0.045454545454545456,1.0,0.125
43,humaneval-HumanEval_61,code,decode,3,4,domain_static,336,0.45535714285714285,0.45535714285714285,0.48394194103422616,0.047619047619047616,1.0,0.125
44,humaneval-HumanEval_141,code,decode,1,4,domain_static,368,0.41847826086956524,0.41847826086956524,0.4468436863111413,0.04076086956521739,1.0,0.125
44,humaneval-HumanEval_141,code,decode,2,4,domain_static,352,0.4247159090909091,0.4247159090909091,0.4528281471946023,0.04261363636363636,1.0,0.125
44,humaneval-HumanEval_141,code,decode,3,4,domain_static,336,0.4255952380952381,0.4255952380952381,0.4530668712797619,0.044642857142857144,1.0,0.125
45,gsm8k-00037,math,decode,1,4,domain_static,368,0.4014945652173913,0.4014945652173913,0.4297127101732337,0.035326086956521736,1.0,0.125
45,gsm8k-00037,math,decode,2,4,domain_static,352,0.4069602272727273,0.4069602272727273,0.4340695467862216,0.036931818181818184,1.0,0.125
45,gsm8k-00037,math,decode,3,4,domain_static,336,0.4055059523809524,0.4055059523809524,0.4312715076264881,0.03869047619047619,1.0,0.125
46,gsm8k-00033,math,decode,1,4,domain_static,368,0.4313858695652174,0.4313858695652174,0.46116439155910327,0.029891304347826088,1.0,0.125
46,gsm8k-00033,math,decode,2,4,domain_static,352,0.43892045454545453,0.43892045454545453,0.46791215376420453,0.03125,1.0,0.125
46,gsm8k-00033,math,decode,3,4,domain_static,336,0.4375,0.4375,0.46453421456473215,0.03273809523809524,1.0,0.125
47,humaneval-HumanEval_155,code,decode,1,4,domain_static,368,0.37703804347826086,0.37703804347826086,0.40404875382133154,0.029891304347826088,1.0,0.125
47,humaneval-HumanEval_155,code,decode,2,4,domain_static,352,0.38139204545454547,0.38139204545454547,0.408721923828125,0.03125,1.0,0.125
47,humaneval-HumanEval_155,code,decode,3,4,domain_static,336,0.3854166666666667,0.3854166666666667,0.41197131928943453,0.03273809523809524,1.0,0.125
48,mt_bench-90276646,conversation,decode,1,4,domain_static,368,0.3654891304347826,0.3654891304347826,0.38151351265285327,0.04076086956521739,1.0,0.125
48,mt_bench-90276646,conversation,decode,2,4,domain_static,352,0.37357954545454547,0.37357954545454547,0.3901117498224432,0.04261363636363636,1.0,0.125
48,mt_bench-90276646,conversation,decode,3,4,domain_static,336,0.37351190476190477,0.37351190476190477,0.38888985770089285,0.044642857142857144,1.0,0.125
49,gsm8k-00034,math,decode,1,4,domain_static,368,0.405570652173913,0.405570652173913,0.43097852623980976,0.02717391304347826,1.0,0.125
49,gsm8k-00034,math,decode,2,4,domain_static,352,0.4112215909090909,0.4112215909090909,0.4353859641335227,0.028409090909090908,1.0,0.125
49,gsm8k-00034,math,decode,3,4,domain_static,336,0.4099702380952381,0.4099702380952381,0.43200828915550593,0.02976190476190476,1.0,0.125
50,wikitext2-00033,general,decode,1,4,domain_static,368,0.5230978260869565,0.5230978260869565,0.544692329738451,0.07608695652173914,1.0,0.125
50,wikitext2-00033,general,decode,2,4,domain_static,352,0.53125,0.53125,0.5533738569779829,0.07954545454545454,1.0,0.125
50,wikitext2-00033,general,decode,3,4,domain_static,336,0.5327380952380952,0.5327380952380952,0.5519670758928571,0.08333333333333333,1.0,0.125
51,mt_bench-9147946,conversation,decode,1,4,domain_static,368,0.46671195652173914,0.46671195652173914,0.49162093452785327,0.035326086956521736,1.0,0.125
51,mt_bench-9147946,conversation,decode,2,4,domain_static,352,0.46875,0.46875,0.4939977472478693,0.036931818181818184,1.0,0.125
51,mt_bench-9147946,conversation,decode,3,4,domain_static,336,0.4680059523809524,0.4680059523809524,0.4926336379278274,0.03869047619047619,1.0,0.125
52,mt_bench-17722882,conversation,decode,1,4,domain_static,368,0.20584239130434784,0.20584239130434784,0.21419093919836957,0.01358695652173913,1.0,0.125
52,mt_bench-17722882,conversation,decode,2,4,domain_static,352,0.20738636363636365,0.20738636363636365,0.21680797230113635,0.014204545454545454,1.0,0.125
52,mt_bench-17722882,conversation,decode,3,4,domain_static,336,0.20386904761904762,0.20386904761904762,0.21251569475446427,0.01488095238095238,1.0,0.125
53,humaneval-HumanEval_99,code,decode,1,4,domain_static,368,0.43410326086956524,0.43410326086956524,0.462608005689538,0.03260869565217391,1.0,0.125
53,humaneval-HumanEval_99,code,decode,2,4,domain_static,352,0.4396306818181818,0.4396306818181818,0.4695101651278409,0.03409090909090909,1.0,0.125
53,humaneval-HumanEval_99,code,decode,3,4,domain_static,336,0.4419642857142857,0.4419642857142857,0.4719427199590774,0.03571428571428571,1.0,0.125
54,gsm8k-00039,math,decode,1,4,domain_static,368,0.3546195652173913,0.3546195652173913,0.3770473314368207,0.024456521739130436,1.0,0.125
54,gsm8k-00039,math,decode,2,4,domain_static,352,0.36079545454545453,0.36079545454545453,0.38197742808948865,0.02556818181818182,1.0,0.125
54,gsm8k-00039,math,decode,3,4,domain_static,336,0.36086309523809523,0.36086309523809523,0.38198707217261907,0.026785714285714284,1.0,0.125
55,wikitext2-00034,general,decode,1,4,domain_static,368,0.5244565217391305,0.5244565217391305,0.5456582774286685,0.08152173913043478,1.0,0.125
55,wikitext2-00034,general,decode,2,4,domain_static,352,0.5326704545454546,0.5326704545454546,0.5542436079545454,0.08522727272727272,1.0,0.125
55,wikitext2-00034,general,decode,3,4,domain_static,336,0.5357142857142857,0.5357142857142857,0.5547369094122023,0.08928571428571429,1.0,0.125
56,mt_bench-48989963,conversation,decode,1,4,domain_static,368,0.2955163043478261,0.2955163043478261,0.3062890094259511,0.024456521739130436,1.0,0.125
56,mt_bench-48989963,conversation,decode,2,4,domain_static,352,0.30042613636363635,0.30042613636363635,0.31097412109375,0.02556818181818182,1.0,0.125
56,mt_bench-48989963,conversation,decode,3,4,domain_static,336,0.29985119047619047,0.29985119047619047,0.3093755812872024,0.026785714285714284,1.0,0.125
57,humaneval-HumanEval_58,code,decode,1,4,domain_static,368,0.3960597826086957,0.3960597826086957,0.4258223823879076,0.02717391304347826,1.0,0.125
57,humaneval-HumanEval_58,code,decode,2,4,domain_static,352,0.39985795454545453,0.39985795454545453,0.43016190962357953,0.028409090909090908,1.0,0.125
57,humaneval-HumanEval_58,code,decode,3,4,domain_static,336,0.40327380952380953,0.40327380952380953,0.4334498814174107,0.02976190476190476,1.0,0.125
58,humaneval-HumanEval_48,code,decode,1,4,domain_static,368,0.49796195652173914,0.49796195652173914,0.5346812372622283,0.04619565217391304,1.0,0.125
58,humaneval-HumanEval_48,code,decode,2,4,domain_static,352,0.5085227272727273,0.5085227272727273,0.5451937588778409,0.048295454545454544,1.0,0.125
58,humaneval-HumanEval_48,code,decode,3,4,domain_static,336,0.5096726190476191,0.5096726190476191,0.5408252534412202,0.050595238095238096,1.0,0.125
59,humaneval-HumanEval_21,code,decode,1,4,domain_static,368,0.5054347826086957,0.5054347826086957,0.5432460619055707,0.051630434782608696,1.0,0.125
59,humaneval-HumanEval_21,code,decode,2,4,domain_static,352,0.5163352272727273,0.5163352272727273,0.5541187633167614,0.05397727272727273,1.0,0.125
59,humaneval-HumanEval_21,code,decode,3,4,domain_static,336,0.5171130952380952,0.5171130952380952,0.5503569103422619,0.05654761904761905,1.0,0.125
60,mt_bench-84856299,conversation,decode,1,4,domain_static,368,0.4701086956521739,0.4701086956521739,0.48753555961277173,0.051630434782608696,1.0,0.125
60,mt_bench-84856299,conversation,decode,2,4,domain_static,352,0.47798295454545453,0.47798295454545453,0.4961006858132102,0.05397727272727273,1.0,0.125
60,mt_bench-84856299,conversation,decode,3,4,domain_static,336,0.4791666666666667,0.4791666666666667,0.49580310639880953,0.05654761904761905,1.0,0.125
61,mt_bench-51413464,conversation,decode,1,4,domain_static,368,0.3539402173913043,0.3539402173913043,0.3759261421535326,0.024456521739130436,1.0,0.125
